date,time,inlet_lvl_ft,inlet_temp_C,outlet_lvl_ft,outlet_temp_C
6/16/2022,13:50,NAN,NAN,0.387,14.12
6/16/2022,14:00,NAN,NAN,0.403,14.12
6/16/2022,14:10,NAN,NAN,0.419,14.12
6/16/2022,14:20,NAN,NAN,0.437,14.12
6/16/2022,14:30,NAN,NAN,0.454,14.13
6/16/2022,14:40,NAN,NAN,0.472,14.14
6/16/2022,14:50,NAN,NAN,0.49,14.14
6/16/2022,15:00,NAN,NAN,0.505,14.14
6/16/2022,15:10,NAN,NAN,0.524,14.14
6/16/2022,15:20,NAN,NAN,0.545,14.14
6/16/2022,15:30,NAN,NAN,0.562,14.14
6/16/2022,15:40,NAN,NAN,0.58,14.13
6/16/2022,15:50,NAN,NAN,0.6,14.12
6/16/2022,16:00,NAN,NAN,0.619,14.11
6/16/2022,16:10,NAN,NAN,0.638,14.09
6/16/2022,16:20,NAN,NAN,0.658,14.08
6/16/2022,16:30,NAN,NAN,0.674,14.07
6/16/2022,16:40,NAN,NAN,0.691,14.06
6/16/2022,16:50,NAN,NAN,0.709,14.05
6/16/2022,17:00,NAN,NAN,0.725,14.08
6/16/2022,17:10,NAN,NAN,0.742,14.07
6/16/2022,17:20,NAN,NAN,0.758,14.04
6/16/2022,17:30,NAN,NAN,0.776,14.03
6/16/2022,17:40,NAN,NAN,0.791,14.01
6/16/2022,17:50,NAN,NAN,0.81,14
6/16/2022,18:00,NAN,NAN,0.825,13.99
6/16/2022,18:10,NAN,NAN,0.841,13.98
6/16/2022,18:20,NAN,NAN,0.859,13.97
6/16/2022,18:30,NAN,NAN,0.873,13.96
6/16/2022,18:40,NAN,NAN,0.89,13.96
6/16/2022,18:50,NAN,NAN,0.905,13.95
6/16/2022,19:00,NAN,NAN,0.921,13.94
6/16/2022,19:10,NAN,NAN,0.938,13.93
6/16/2022,19:20,NAN,NAN,0.953,13.93
6/16/2022,19:30,NAN,NAN,0.967,13.92
6/16/2022,19:40,NAN,NAN,0.981,13.92
6/16/2022,19:50,NAN,NAN,0.997,13.92
6/16/2022,20:00,NAN,NAN,1.009,13.91
6/16/2022,20:10,NAN,NAN,1.023,13.91
6/16/2022,20:20,NAN,NAN,1.038,13.91
6/16/2022,20:30,NAN,NAN,1.053,13.9
6/16/2022,20:40,NAN,NAN,1.067,13.9
6/16/2022,20:50,NAN,NAN,1.08,13.9
6/16/2022,21:00,NAN,NAN,1.095,13.91
6/16/2022,21:10,NAN,NAN,1.107,13.91
6/16/2022,21:20,NAN,NAN,1.122,13.91
6/16/2022,21:30,NAN,NAN,1.136,13.91
6/16/2022,21:40,NAN,NAN,1.15,13.91
6/16/2022,21:50,NAN,NAN,1.163,13.91
6/16/2022,22:00,NAN,NAN,1.178,13.91
6/16/2022,22:10,NAN,NAN,1.19,13.91
6/16/2022,22:20,NAN,NAN,1.201,13.91
6/16/2022,22:30,NAN,NAN,1.213,13.91
6/16/2022,22:40,NAN,NAN,1.223,13.91
6/16/2022,22:50,NAN,NAN,1.236,13.91
6/16/2022,23:00,NAN,NAN,1.247,13.96
6/16/2022,23:10,NAN,NAN,1.254,13.96
6/16/2022,23:20,NAN,NAN,1.266,13.96
6/16/2022,23:30,NAN,NAN,1.276,13.95
6/16/2022,23:40,NAN,NAN,1.285,13.95
6/16/2022,23:50,NAN,NAN,1.295,13.94
6/17/2022,0:00,NAN,NAN,1.303,13.95
6/17/2022,0:10,NAN,NAN,1.312,13.95
6/17/2022,0:20,NAN,NAN,1.32,13.95
6/17/2022,0:30,NAN,NAN,1.33,13.95
6/17/2022,0:40,NAN,NAN,1.338,13.95
6/17/2022,0:50,NAN,NAN,1.344,13.96
6/17/2022,1:00,NAN,NAN,1.353,13.97
6/17/2022,1:10,NAN,NAN,1.361,13.97
6/17/2022,1:20,NAN,NAN,1.367,13.97
6/17/2022,1:30,NAN,NAN,1.375,13.97
6/17/2022,1:40,NAN,NAN,1.381,13.97
6/17/2022,1:50,NAN,NAN,1.387,13.97
6/17/2022,2:00,NAN,NAN,1.395,13.98
6/17/2022,2:10,NAN,NAN,1.399,13.98
6/17/2022,2:20,NAN,NAN,1.406,13.98
6/17/2022,2:30,NAN,NAN,1.411,13.97
6/17/2022,2:40,NAN,NAN,1.415,13.95
6/17/2022,2:50,NAN,NAN,1.417,13.93
6/17/2022,3:00,NAN,NAN,1.42,13.9
6/17/2022,3:10,NAN,NAN,1.422,13.88
6/17/2022,3:20,NAN,NAN,1.424,13.86
6/17/2022,3:30,NAN,NAN,1.425,13.85
6/17/2022,3:40,NAN,NAN,1.425,13.84
6/17/2022,3:50,NAN,NAN,1.426,13.84
6/17/2022,4:00,NAN,NAN,1.428,13.84
6/17/2022,4:10,NAN,NAN,1.428,13.84
6/17/2022,4:20,NAN,NAN,1.431,13.85
6/17/2022,4:30,NAN,NAN,1.43,13.85
6/17/2022,4:40,NAN,NAN,1.43,13.86
6/17/2022,4:50,NAN,NAN,1.431,13.86
6/17/2022,5:00,NAN,NAN,1.43,13.89
6/17/2022,5:10,NAN,NAN,1.43,13.9
6/17/2022,5:20,NAN,NAN,1.432,13.9
6/17/2022,5:30,NAN,NAN,1.431,13.9
6/17/2022,5:40,NAN,NAN,1.431,13.9
6/17/2022,5:50,NAN,NAN,1.429,13.9
6/17/2022,6:00,NAN,NAN,1.431,13.9
6/17/2022,6:10,NAN,NAN,1.432,13.9
6/17/2022,6:20,NAN,NAN,1.432,13.91
6/17/2022,6:30,NAN,NAN,1.431,13.91
6/17/2022,6:40,NAN,NAN,1.431,13.92
6/17/2022,6:50,NAN,NAN,1.432,13.92
6/17/2022,7:00,NAN,NAN,1.432,13.93
6/17/2022,7:10,NAN,NAN,1.431,13.93
6/17/2022,7:20,NAN,NAN,1.432,13.94
6/17/2022,7:30,NAN,NAN,1.432,13.94
6/17/2022,7:40,NAN,NAN,1.432,13.95
6/17/2022,7:50,NAN,NAN,1.433,13.96
6/17/2022,8:00,NAN,NAN,1.432,13.97
6/17/2022,8:10,NAN,NAN,1.431,13.98
6/17/2022,8:20,NAN,NAN,1.431,14
6/17/2022,8:30,NAN,NAN,1.432,14.03
6/17/2022,8:40,NAN,NAN,1.43,14.06
6/17/2022,8:50,NAN,NAN,1.431,14.09
6/17/2022,9:00,NAN,NAN,1.429,14.1
6/17/2022,9:10,NAN,NAN,1.431,14.11
6/17/2022,9:20,NAN,NAN,1.431,14.12
6/17/2022,9:30,NAN,NAN,1.429,14.12
6/17/2022,9:40,NAN,NAN,1.43,14.12
6/17/2022,9:50,NAN,NAN,1.426,14.13
6/17/2022,10:00,NAN,NAN,1.43,14.14
6/17/2022,10:10,NAN,NAN,1.431,14.15
6/17/2022,10:20,NAN,NAN,1.431,14.15
6/17/2022,10:30,NAN,NAN,1.433,14.16
6/17/2022,10:40,NAN,NAN,1.427,14.17
6/17/2022,10:50,NAN,NAN,1.429,14.17
6/17/2022,11:00,NAN,NAN,1.426,14.18
6/17/2022,11:10,NAN,NAN,1.428,14.41
6/17/2022,11:20,NAN,NAN,1.43,14.26
6/17/2022,11:30,NAN,NAN,1.429,14.24
6/17/2022,11:40,NAN,NAN,1.423,14.24
6/17/2022,11:50,NAN,NAN,1.429,14.24
6/17/2022,12:00,NAN,NAN,1.429,14.24
6/17/2022,12:10,NAN,NAN,1.426,14.21
6/17/2022,12:20,NAN,NAN,1.43,14.19
6/17/2022,12:30,NAN,NAN,1.428,14.17
6/17/2022,12:40,NAN,NAN,1.43,14.16
6/17/2022,12:50,NAN,NAN,1.427,14.16
6/17/2022,13:00,NAN,NAN,1.426,14.16
6/17/2022,13:10,NAN,NAN,1.426,14.17
6/17/2022,13:20,NAN,NAN,1.428,14.16
6/17/2022,13:30,NAN,NAN,1.426,14.17
6/17/2022,13:40,NAN,NAN,1.427,14.17
6/17/2022,13:50,NAN,NAN,1.426,14.17
6/17/2022,14:00,NAN,NAN,1.429,14.18
6/17/2022,14:10,NAN,NAN,1.428,14.18
6/17/2022,14:20,NAN,NAN,1.429,14.18
6/17/2022,14:30,NAN,NAN,1.429,14.18
6/17/2022,14:40,NAN,NAN,1.43,14.18
6/17/2022,14:50,NAN,NAN,1.427,14.18
6/17/2022,15:00,NAN,NAN,1.432,14.19
6/17/2022,15:10,NAN,NAN,1.428,14.19
6/17/2022,15:20,NAN,NAN,1.43,14.2
6/17/2022,15:30,NAN,NAN,1.427,14.2
6/17/2022,15:40,NAN,NAN,1.43,14.21
6/17/2022,15:50,NAN,NAN,1.426,14.21
6/17/2022,16:00,NAN,NAN,1.429,14.21
6/17/2022,16:10,NAN,NAN,1.429,14.22
6/17/2022,16:20,NAN,NAN,1.433,14.22
6/17/2022,16:30,NAN,NAN,1.428,14.23
6/17/2022,16:40,NAN,NAN,1.43,14.23
6/17/2022,16:50,NAN,NAN,1.428,14.24
6/17/2022,17:00,NAN,NAN,1.426,14.24
6/17/2022,17:10,NAN,NAN,1.427,14.34
6/17/2022,17:20,NAN,NAN,1.426,14.32
6/17/2022,17:30,NAN,NAN,1.427,14.3
6/17/2022,17:40,NAN,NAN,1.426,14.29
6/17/2022,17:50,NAN,NAN,1.425,14.28
6/17/2022,18:00,NAN,NAN,1.427,14.28
6/17/2022,18:10,NAN,NAN,1.427,14.28
6/17/2022,18:20,NAN,NAN,1.425,14.27
6/17/2022,18:30,NAN,NAN,1.426,14.27
6/17/2022,18:40,NAN,NAN,1.428,14.27
6/17/2022,18:50,NAN,NAN,1.425,14.27
6/17/2022,19:00,NAN,NAN,1.425,14.27
6/17/2022,19:10,NAN,NAN,1.425,14.28
6/17/2022,19:20,NAN,NAN,1.425,14.28
6/17/2022,19:30,NAN,NAN,1.426,14.28
6/17/2022,19:40,NAN,NAN,1.425,14.28
6/17/2022,19:50,NAN,NAN,1.425,14.29
6/17/2022,20:00,NAN,NAN,1.427,14.29
6/17/2022,20:10,NAN,NAN,1.425,14.29
6/17/2022,20:20,NAN,NAN,1.424,14.29
6/17/2022,20:30,NAN,NAN,1.426,14.29
6/17/2022,20:40,NAN,NAN,1.426,14.3
6/17/2022,20:50,NAN,NAN,1.425,14.3
6/17/2022,21:00,NAN,NAN,1.426,14.3
6/17/2022,21:10,NAN,NAN,1.425,14.3
6/17/2022,21:20,NAN,NAN,1.423,14.3
6/17/2022,21:30,NAN,NAN,1.426,14.3
6/17/2022,21:40,NAN,NAN,1.425,14.3
6/17/2022,21:50,NAN,NAN,1.424,14.3
6/17/2022,22:00,NAN,NAN,1.425,14.3
6/17/2022,22:10,NAN,NAN,1.425,14.31
6/17/2022,22:20,NAN,NAN,1.425,14.31
6/17/2022,22:30,NAN,NAN,1.425,14.31
6/17/2022,22:40,NAN,NAN,1.425,14.31
6/17/2022,22:50,NAN,NAN,1.424,14.31
6/17/2022,23:00,NAN,NAN,1.424,14.32
6/17/2022,23:10,NAN,NAN,1.425,14.47
6/17/2022,23:20,NAN,NAN,1.424,14.43
6/17/2022,23:30,NAN,NAN,1.424,14.41
6/17/2022,23:40,NAN,NAN,1.425,14.39
6/17/2022,23:50,NAN,NAN,1.424,14.38
6/18/2022,0:00,NAN,NAN,1.425,14.37
6/18/2022,0:10,NAN,NAN,1.428,14.36
6/18/2022,0:20,NAN,NAN,1.424,14.36
6/18/2022,0:30,NAN,NAN,1.425,14.36
6/18/2022,0:40,NAN,NAN,1.425,14.36
6/18/2022,0:50,NAN,NAN,1.424,14.35
6/18/2022,1:00,NAN,NAN,1.425,14.35
6/18/2022,1:10,NAN,NAN,1.424,14.35
6/18/2022,1:20,NAN,NAN,1.424,14.35
6/18/2022,1:30,NAN,NAN,1.424,14.35
6/18/2022,1:40,NAN,NAN,1.425,14.35
6/18/2022,1:50,NAN,NAN,1.424,14.35
6/18/2022,2:00,NAN,NAN,1.424,14.35
6/18/2022,2:10,NAN,NAN,1.424,14.35
6/18/2022,2:20,NAN,NAN,1.424,14.35
6/18/2022,2:30,NAN,NAN,1.424,14.35
6/18/2022,2:40,NAN,NAN,1.424,14.36
6/18/2022,2:50,NAN,NAN,1.423,14.35
6/18/2022,3:00,NAN,NAN,1.424,14.35
6/18/2022,3:10,NAN,NAN,1.425,14.35
6/18/2022,3:20,NAN,NAN,1.424,14.36
6/18/2022,3:30,NAN,NAN,1.423,14.36
6/18/2022,3:40,NAN,NAN,1.424,14.36
6/18/2022,3:50,NAN,NAN,1.423,14.36
6/18/2022,4:00,NAN,NAN,1.422,14.36
6/18/2022,4:10,NAN,NAN,1.423,14.37
6/18/2022,4:20,NAN,NAN,1.422,14.37
6/18/2022,4:30,NAN,NAN,1.423,14.37
6/18/2022,4:40,NAN,NAN,1.423,14.37
6/18/2022,4:50,NAN,NAN,1.422,14.37
6/18/2022,5:00,NAN,NAN,1.422,14.37
6/18/2022,5:10,NAN,NAN,1.423,14.51
6/18/2022,5:20,NAN,NAN,1.421,14.48
6/18/2022,5:30,NAN,NAN,1.423,14.46
6/18/2022,5:40,NAN,NAN,1.423,14.44
6/18/2022,5:50,NAN,NAN,1.423,14.43
6/18/2022,6:00,NAN,NAN,1.423,14.42
6/18/2022,6:10,NAN,NAN,1.421,14.42
6/18/2022,6:20,NAN,NAN,1.424,14.41
6/18/2022,6:30,NAN,NAN,1.422,14.41
6/18/2022,6:40,NAN,NAN,1.422,14.4
6/18/2022,6:50,NAN,NAN,1.423,14.4
6/18/2022,7:00,NAN,NAN,1.422,14.4
6/18/2022,7:10,NAN,NAN,1.422,14.4
6/18/2022,7:20,NAN,NAN,1.423,14.4
6/18/2022,7:30,NAN,NAN,1.422,14.4
6/18/2022,7:40,NAN,NAN,1.422,14.4
6/18/2022,7:50,NAN,NAN,1.422,14.4
6/18/2022,8:00,NAN,NAN,1.421,14.4
6/18/2022,8:10,NAN,NAN,1.422,14.4
6/18/2022,8:20,NAN,NAN,1.422,14.4
6/18/2022,8:30,NAN,NAN,1.422,14.4
6/18/2022,8:40,NAN,NAN,1.421,14.4
6/18/2022,8:50,NAN,NAN,1.424,14.4
6/18/2022,9:00,NAN,NAN,1.422,14.4
6/18/2022,9:10,NAN,NAN,1.422,14.4
6/18/2022,9:20,NAN,NAN,1.423,14.41
6/18/2022,9:30,NAN,NAN,1.424,14.41
6/18/2022,9:40,NAN,NAN,1.424,14.41
6/18/2022,9:50,NAN,NAN,1.424,14.41
6/18/2022,10:00,NAN,NAN,1.421,14.41
6/18/2022,10:10,NAN,NAN,1.422,14.41
6/18/2022,10:20,NAN,NAN,1.421,14.41
6/18/2022,10:30,NAN,NAN,1.422,14.42
6/18/2022,10:40,NAN,NAN,1.421,14.42
6/18/2022,10:50,NAN,NAN,1.422,14.42
6/18/2022,11:00,NAN,NAN,1.421,14.42
6/18/2022,11:10,NAN,NAN,1.422,14.53
6/18/2022,11:20,NAN,NAN,1.422,14.51
6/18/2022,11:30,NAN,NAN,1.422,14.49
6/18/2022,11:40,NAN,NAN,1.419,14.48
6/18/2022,11:50,NAN,NAN,1.423,14.47
6/18/2022,12:00,NAN,NAN,1.422,14.46
6/18/2022,12:10,NAN,NAN,1.42,14.46
6/18/2022,12:20,NAN,NAN,1.421,14.45
6/18/2022,12:30,NAN,NAN,1.422,14.45
6/18/2022,12:40,NAN,NAN,1.421,14.45
6/18/2022,12:50,NAN,NAN,1.422,14.45
6/18/2022,13:00,NAN,NAN,1.422,14.44
6/18/2022,13:10,NAN,NAN,1.42,14.44
6/18/2022,13:20,NAN,NAN,1.421,14.44
6/18/2022,13:30,NAN,NAN,1.422,14.44
6/18/2022,13:40,NAN,NAN,1.422,14.44
6/18/2022,13:50,NAN,NAN,1.421,14.44
6/18/2022,14:00,NAN,NAN,1.419,14.44
6/18/2022,14:10,NAN,NAN,1.421,14.44
6/18/2022,14:20,NAN,NAN,1.421,14.44
6/18/2022,14:30,NAN,NAN,1.421,14.44
6/18/2022,14:40,NAN,NAN,1.423,14.44
6/18/2022,14:50,NAN,NAN,1.423,14.44
6/18/2022,15:00,NAN,NAN,1.421,14.44
6/18/2022,15:10,NAN,NAN,1.422,14.44
6/18/2022,15:20,NAN,NAN,1.42,14.44
6/18/2022,15:30,NAN,NAN,1.421,14.44
6/18/2022,15:40,NAN,NAN,1.42,14.44
6/18/2022,15:50,NAN,NAN,1.422,14.45
6/18/2022,16:00,NAN,NAN,1.42,14.45
6/18/2022,16:10,NAN,NAN,1.421,14.45
6/18/2022,16:20,NAN,NAN,1.42,14.45
6/18/2022,16:30,NAN,NAN,1.423,14.45
6/18/2022,16:40,NAN,NAN,1.421,14.45
6/18/2022,16:50,NAN,NAN,1.422,14.45
6/18/2022,17:00,NAN,NAN,1.421,14.46
6/18/2022,17:10,NAN,NAN,1.418,14.59
6/18/2022,17:20,NAN,NAN,1.419,14.56
6/18/2022,17:30,NAN,NAN,1.422,14.54
6/18/2022,17:40,NAN,NAN,1.42,14.52
6/18/2022,17:50,NAN,NAN,1.417,14.51
6/18/2022,18:00,NAN,NAN,1.419,14.5
6/18/2022,18:10,NAN,NAN,1.418,14.49
6/18/2022,18:20,NAN,NAN,1.419,14.49
6/18/2022,18:30,NAN,NAN,1.42,14.48
6/18/2022,18:40,NAN,NAN,1.42,14.48
6/18/2022,18:50,NAN,NAN,1.42,14.48
6/18/2022,19:00,NAN,NAN,1.42,14.48
6/18/2022,19:10,NAN,NAN,1.42,14.47
6/18/2022,19:20,NAN,NAN,1.42,14.47
6/18/2022,19:30,NAN,NAN,1.419,14.47
6/18/2022,19:40,NAN,NAN,1.421,14.47
6/18/2022,19:50,NAN,NAN,1.419,14.47
6/18/2022,20:00,NAN,NAN,1.419,14.47
6/18/2022,20:10,NAN,NAN,1.42,14.47
6/18/2022,20:20,NAN,NAN,1.42,14.47
6/18/2022,20:30,NAN,NAN,1.418,14.47
6/18/2022,20:40,NAN,NAN,1.419,14.47
6/18/2022,20:50,NAN,NAN,1.418,14.47
6/18/2022,21:00,NAN,NAN,1.42,14.47
6/18/2022,21:10,NAN,NAN,1.418,14.47
6/18/2022,21:20,NAN,NAN,1.419,14.47
6/18/2022,21:30,NAN,NAN,1.42,14.47
6/18/2022,21:40,NAN,NAN,1.419,14.47
6/18/2022,21:50,NAN,NAN,1.418,14.47
6/18/2022,22:00,NAN,NAN,1.42,14.47
6/18/2022,22:10,NAN,NAN,1.419,14.47
6/18/2022,22:20,NAN,NAN,1.419,14.47
6/18/2022,22:30,NAN,NAN,1.418,14.47
6/18/2022,22:40,NAN,NAN,1.417,14.47
6/18/2022,22:50,NAN,NAN,1.419,14.47
6/18/2022,23:00,NAN,NAN,1.419,14.47
6/18/2022,23:10,NAN,NAN,1.417,14.58
6/18/2022,23:20,NAN,NAN,1.419,14.56
6/18/2022,23:30,NAN,NAN,1.419,14.54
6/18/2022,23:40,NAN,NAN,1.418,14.53
6/18/2022,23:50,NAN,NAN,1.419,14.52
6/19/2022,0:00,NAN,NAN,1.419,14.52
6/19/2022,0:10,NAN,NAN,1.418,14.51
6/19/2022,0:20,NAN,NAN,1.42,14.51
6/19/2022,0:30,NAN,NAN,1.419,14.5
6/19/2022,0:40,NAN,NAN,1.418,14.5
6/19/2022,0:50,NAN,NAN,1.418,14.5
6/19/2022,1:00,NAN,NAN,1.419,14.5
6/19/2022,1:10,NAN,NAN,1.418,14.5
6/19/2022,1:20,NAN,NAN,1.418,14.49
6/19/2022,1:30,NAN,NAN,1.418,14.49
6/19/2022,1:40,NAN,NAN,1.418,14.49
6/19/2022,1:50,NAN,NAN,1.417,14.49
6/19/2022,2:00,NAN,NAN,1.419,14.49
6/19/2022,2:10,NAN,NAN,1.418,14.49
6/19/2022,2:20,NAN,NAN,1.419,14.49
6/19/2022,2:30,NAN,NAN,1.418,14.49
6/19/2022,2:40,NAN,NAN,1.418,14.49
6/19/2022,2:50,NAN,NAN,1.418,14.49
6/19/2022,3:00,NAN,NAN,1.418,14.49
6/19/2022,3:10,NAN,NAN,1.418,14.5
6/19/2022,3:20,NAN,NAN,1.418,14.5
6/19/2022,3:30,NAN,NAN,1.418,14.5
6/19/2022,3:40,NAN,NAN,1.418,14.5
6/19/2022,3:50,NAN,NAN,1.417,14.5
6/19/2022,4:00,NAN,NAN,1.418,14.5
6/19/2022,4:10,NAN,NAN,1.418,14.5
6/19/2022,4:20,NAN,NAN,1.417,14.5
6/19/2022,4:30,NAN,NAN,1.417,14.5
6/19/2022,4:40,NAN,NAN,1.417,14.5
6/19/2022,4:50,NAN,NAN,1.418,14.5
6/19/2022,5:00,NAN,NAN,1.418,14.51
6/19/2022,5:10,NAN,NAN,1.418,14.6
6/19/2022,5:20,NAN,NAN,1.417,14.58
6/19/2022,5:30,NAN,NAN,1.418,14.56
6/19/2022,5:40,NAN,NAN,1.418,14.55
6/19/2022,5:50,NAN,NAN,1.418,14.54
6/19/2022,6:00,NAN,NAN,1.418,14.53
6/19/2022,6:10,NAN,NAN,1.417,14.52
6/19/2022,6:20,NAN,NAN,1.418,14.52
6/19/2022,6:30,NAN,NAN,1.418,14.51
6/19/2022,6:40,NAN,NAN,1.418,14.51
6/19/2022,6:50,NAN,NAN,1.418,14.51
6/19/2022,7:00,NAN,NAN,1.418,14.5
6/19/2022,7:10,NAN,NAN,1.416,14.5
6/19/2022,7:20,NAN,NAN,1.418,14.5
6/19/2022,7:30,NAN,NAN,1.417,14.5
6/19/2022,7:40,NAN,NAN,1.418,14.5
6/19/2022,7:50,NAN,NAN,1.418,14.5
6/19/2022,8:00,NAN,NAN,1.419,14.49
6/19/2022,8:10,NAN,NAN,1.416,14.49
6/19/2022,8:20,NAN,NAN,1.418,14.49
6/19/2022,8:30,NAN,NAN,1.417,14.49
6/19/2022,8:40,NAN,NAN,1.414,14.5
6/19/2022,8:50,NAN,NAN,1.416,14.5
6/19/2022,9:00,NAN,NAN,1.416,14.5
6/19/2022,9:10,NAN,NAN,1.416,14.5
6/19/2022,9:20,NAN,NAN,1.416,14.5
6/19/2022,9:30,NAN,NAN,1.416,14.51
6/19/2022,9:40,NAN,NAN,1.415,14.51
6/19/2022,9:50,NAN,NAN,1.415,14.51
6/19/2022,10:00,NAN,NAN,1.415,14.52
6/19/2022,10:10,NAN,NAN,1.415,14.52
6/19/2022,10:20,NAN,NAN,1.418,14.52
6/19/2022,10:30,NAN,NAN,1.417,14.52
6/19/2022,10:40,NAN,NAN,1.417,14.53
6/19/2022,10:50,NAN,NAN,1.415,14.53
6/19/2022,11:00,NAN,NAN,1.417,14.53
6/19/2022,11:10,NAN,NAN,1.412,14.66
6/19/2022,11:20,NAN,NAN,1.413,14.63
6/19/2022,11:30,NAN,NAN,1.419,14.62
6/19/2022,11:40,NAN,NAN,1.411,14.6
6/19/2022,11:50,NAN,NAN,1.415,14.6
6/19/2022,12:00,NAN,NAN,1.417,14.59
6/19/2022,12:10,NAN,NAN,1.416,14.58
6/19/2022,12:20,NAN,NAN,1.412,14.59
6/19/2022,12:30,NAN,NAN,1.413,14.61
6/19/2022,12:40,NAN,NAN,1.412,14.62
6/19/2022,12:50,NAN,NAN,1.416,14.64
6/19/2022,13:00,NAN,NAN,1.407,14.65
6/19/2022,13:10,NAN,NAN,1.409,14.67
6/19/2022,13:20,NAN,NAN,1.411,14.69
6/19/2022,13:30,NAN,NAN,1.412,14.7
6/19/2022,13:40,NAN,NAN,1.412,14.7
6/19/2022,13:50,NAN,NAN,1.413,14.71
6/19/2022,14:00,NAN,NAN,1.414,14.72
6/19/2022,14:10,NAN,NAN,1.412,14.73
6/19/2022,14:20,NAN,NAN,1.412,14.74
6/19/2022,14:30,NAN,NAN,1.412,14.75
6/19/2022,14:40,NAN,NAN,1.414,14.75
6/19/2022,14:50,NAN,NAN,1.41,14.76
6/19/2022,15:00,NAN,NAN,1.411,14.76
6/19/2022,15:10,NAN,NAN,1.41,14.76
6/19/2022,15:20,NAN,NAN,1.408,14.77
6/19/2022,15:30,NAN,NAN,1.409,14.77
6/19/2022,15:40,NAN,NAN,1.411,14.77
6/19/2022,15:50,NAN,NAN,1.41,14.77
6/19/2022,16:00,NAN,NAN,1.409,14.77
6/19/2022,16:10,NAN,NAN,1.41,14.77
6/19/2022,16:20,NAN,NAN,1.411,14.77
6/19/2022,16:30,NAN,NAN,1.41,14.77
6/19/2022,16:40,NAN,NAN,1.41,14.77
6/19/2022,16:50,NAN,NAN,1.411,14.77
6/19/2022,17:00,NAN,NAN,1.412,14.78
6/19/2022,17:10,NAN,NAN,1.411,14.89
6/19/2022,17:20,NAN,NAN,1.409,14.85
6/19/2022,17:30,NAN,NAN,1.409,14.84
6/19/2022,17:40,NAN,NAN,1.411,14.83
6/19/2022,17:50,NAN,NAN,1.409,14.82
6/19/2022,18:00,NAN,NAN,1.408,14.81
6/19/2022,18:10,NAN,NAN,1.41,14.81
6/19/2022,18:20,NAN,NAN,1.411,14.8
6/19/2022,18:30,NAN,NAN,1.41,14.8
6/19/2022,18:40,NAN,NAN,1.41,14.79
6/19/2022,18:50,NAN,NAN,1.41,14.79
6/19/2022,19:00,NAN,NAN,1.409,14.79
6/19/2022,19:10,NAN,NAN,1.409,14.79
6/19/2022,19:20,NAN,NAN,1.41,14.78
6/19/2022,19:30,NAN,NAN,1.408,14.78
6/19/2022,19:40,NAN,NAN,1.409,14.78
6/19/2022,19:50,NAN,NAN,1.409,14.78
6/19/2022,20:00,NAN,NAN,1.41,14.78
6/19/2022,20:10,NAN,NAN,1.41,14.78
6/19/2022,20:20,NAN,NAN,1.41,14.78
6/19/2022,20:30,NAN,NAN,1.41,14.77
6/19/2022,20:40,NAN,NAN,1.411,14.77
6/19/2022,20:50,NAN,NAN,1.409,14.77
6/19/2022,21:00,NAN,NAN,1.411,14.77
6/19/2022,21:10,NAN,NAN,1.409,14.77
6/19/2022,21:20,NAN,NAN,1.41,14.78
6/19/2022,21:30,NAN,NAN,1.41,14.77
6/19/2022,21:40,NAN,NAN,1.41,14.77
6/19/2022,21:50,NAN,NAN,1.41,14.78
6/19/2022,22:00,NAN,NAN,1.409,14.78
6/19/2022,22:10,NAN,NAN,1.41,14.78
6/19/2022,22:20,NAN,NAN,1.409,14.78
6/19/2022,22:30,NAN,NAN,1.409,14.78
6/19/2022,22:40,NAN,NAN,1.41,14.78
6/19/2022,22:50,NAN,NAN,1.409,14.78
6/19/2022,23:00,NAN,NAN,1.409,14.78
6/19/2022,23:10,NAN,NAN,1.408,14.88
6/19/2022,23:20,NAN,NAN,1.409,14.86
6/19/2022,23:30,NAN,NAN,1.408,14.84
6/19/2022,23:40,NAN,NAN,1.41,14.83
6/19/2022,23:50,NAN,NAN,1.409,14.82
6/20/2022,0:00,NAN,NAN,1.409,14.81
6/20/2022,0:10,NAN,NAN,1.41,14.81
6/20/2022,0:20,NAN,NAN,1.409,14.8
6/20/2022,0:30,NAN,NAN,1.41,14.8
6/20/2022,0:40,NAN,NAN,1.409,14.8
6/20/2022,0:50,NAN,NAN,1.409,14.79
6/20/2022,1:00,NAN,NAN,1.411,14.79
6/20/2022,1:10,NAN,NAN,1.41,14.79
6/20/2022,1:20,NAN,NAN,1.409,14.78
6/20/2022,1:30,NAN,NAN,1.409,14.78
6/20/2022,1:40,NAN,NAN,1.41,14.78
6/20/2022,1:50,NAN,NAN,1.408,14.78
6/20/2022,2:00,NAN,NAN,1.409,14.78
6/20/2022,2:10,NAN,NAN,1.409,14.78
6/20/2022,2:20,NAN,NAN,1.41,14.78
6/20/2022,2:30,NAN,NAN,1.41,14.78
6/20/2022,2:40,NAN,NAN,1.408,14.78
6/20/2022,2:50,NAN,NAN,1.409,14.78
6/20/2022,3:00,NAN,NAN,1.409,14.78
6/20/2022,3:10,NAN,NAN,1.411,14.78
6/20/2022,3:20,NAN,NAN,1.41,14.78
6/20/2022,3:30,NAN,NAN,1.41,14.78
6/20/2022,3:40,NAN,NAN,1.409,14.78
6/20/2022,3:50,NAN,NAN,1.409,14.78
